Date,WTI,GPR,AMEX,INV,OVX,MSCI
12/07/2012,86.02,82.80802155,1154.900024,352213,34.45999908,1235.716
13/07/2012,87.15,82.80802155,1172.02002,351404,33.86000061,1235.716
14/07/2012,87.15,82.80802155,1172.02002,351404,33.86000061,1235.716
15/07/2012,87.15,82.80802155,1172.02002,351404,33.86000061,1235.716
16/07/2012,88.41,82.80802155,1180.47998,351404,34.00999832,1235.716
17/07/2012,89.07,82.80802155,1190.670044,351404,35.36000061,1235.716
18/07/2012,89.88,82.80802155,1199.140015,351404,34.93000031,1235.716
19/07/2012,92.78,82.80802155,1201.400024,351404,36.74000168,1235.716
20/07/2012,91.56,82.80802155,1197.040039,354121,35.33000183,1235.716
21/07/2012,91.56,82.80802155,1197.040039,354121,35.33000183,1235.716
22/07/2012,91.56,82.80802155,1197.040039,354121,35.33000183,1235.716
23/07/2012,87.77,82.80802155,1177.099976,354121,37.22999954,1235.716
24/07/2012,88.28,82.80802155,1161.040039,354121,36.27000046,1235.716
25/07/2012,88.8,82.80802155,1163.810059,354121,34.86000061,1235.716
26/07/2012,89.4,82.80802155,1191.140015,354121,34.09999847,1235.716
27/07/2012,90.13,82.80802155,1207.380005,347599,32.99000168,1235.716
28/07/2012,90.13,82.80802155,1207.380005,347599,32.99000168,1235.716
29/07/2012,90.13,82.80802155,1207.380005,347599,32.99000168,1235.716
30/07/2012,89.8,82.80802155,1211.25,347599,33.09000015,1235.716
31/07/2012,88.08,82.80802155,1196.76001,347599,34.52999878,1250.569
01/08/2012,88.99,74.87835693,1203.73999,347599,33.97999954,1250.569
02/08/2012,87.22,74.87835693,1183.459961,347599,33.59999847,1250.569
03/08/2012,91.4,74.87835693,1212.969971,343824,33.22999954,1250.569
04/08/2012,91.4,74.87835693,1212.969971,343824,33.22999954,1250.569
05/08/2012,91.4,74.87835693,1212.969971,343824,33.22999954,1250.569
06/08/2012,92.3,74.87835693,1215.410034,343824,32.06999969,1250.569
07/08/2012,93.68,74.87835693,1236.569946,343824,32.15000153,1250.569
08/08/2012,93.39,74.87835693,1239.650024,343824,31.42000008,1250.569
09/08/2012,93.39,74.87835693,1239.23999,343824,30.78000069,1250.569
10/08/2012,92.94,74.87835693,1244.560059,340125,30.59000015,1250.569
11/08/2012,92.94,74.87835693,1244.560059,340125,30.59000015,1250.569
12/08/2012,92.94,74.87835693,1244.560059,340125,30.59000015,1250.569
13/08/2012,92.76,74.87835693,1234.939941,340125,29.45000076,1250.569
14/08/2012,93.4,74.87835693,1237.01001,340125,29.84000015,1250.569
15/08/2012,94.35,74.87835693,1234.27002,340125,31.18000031,1250.569
16/08/2012,95.66,74.87835693,1244.400024,340125,31.72999954,1250.569
17/08/2012,96,74.87835693,1238.060059,334713,31.19000053,1250.569
18/08/2012,96,74.87835693,1238.060059,334713,31.19000053,1250.569
19/08/2012,96,74.87835693,1238.060059,334713,31.19000053,1250.569
20/08/2012,96.03,74.87835693,1238.790039,334713,30.5,1250.569
21/08/2012,96.55,74.87835693,1234.040039,334713,30.63999939,1250.569
22/08/2012,96.89,74.87835693,1237.469971,334713,31.06999969,1250.569
23/08/2012,95.87,74.87835693,1225.589966,334713,31.76000023,1250.569
24/08/2012,95.78,74.87835693,1231.089966,338491,32.00999832,1250.569
25/08/2012,95.78,74.87835693,1231.089966,338491,32.00999832,1250.569
26/08/2012,95.78,74.87835693,1231.089966,338491,32.00999832,1250.569
27/08/2012,95.54,74.87835693,1229.670044,338491,33.41999817,1250.569
28/08/2012,96.3,74.87835693,1236.060059,338491,33.06000137,1250.569
29/08/2012,95.5,74.87835693,1230.339966,338491,32.59000015,1250.569
30/08/2012,94.61,74.87835693,1218.619995,338491,31.95000076,1250.569
31/08/2012,96.47,74.87835693,1229.569946,331065,31.39999962,1279.208
01/09/2012,96.47,69.28050995,1229.569946,331065,31.39999962,1279.208
02/09/2012,96.47,69.28050995,1229.569946,331065,31.39999962,1279.208
03/09/2012,95.34,69.28050995,1229.569946,331065,31.39999962,1279.208
04/09/2012,95.34,69.28050995,1219.359985,331065,33.61000061,1279.208
05/09/2012,95.37,69.28050995,1212.079956,331065,33.63999939,1279.208
06/09/2012,95.58,69.28050995,1238.829956,331065,34.06999969,1279.208
07/09/2012,96.41,69.28050995,1260.060059,332474,32.77000046,1279.208
08/09/2012,96.41,69.28050995,1260.060059,332474,32.77000046,1279.208
09/09/2012,96.41,69.28050995,1260.060059,332474,32.77000046,1279.208
10/09/2012,96.52,69.28050995,1250.949951,332474,32.70999908,1279.208
11/09/2012,97.03,69.28050995,1263.910034,332474,32.38000107,1279.208
12/09/2012,97.02,69.28050995,1267.310059,332474,33.33000183,1279.208
13/09/2012,98.3,69.28050995,1294.22998,332474,32.95999908,1279.208
14/09/2012,98.94,69.28050995,1308.650024,341008,34.06999969,1279.208
15/09/2012,98.94,69.28050995,1308.650024,341008,34.06999969,1279.208
16/09/2012,98.94,69.28050995,1308.650024,341008,34.06999969,1279.208
17/09/2012,96.51,69.28050995,1295.880005,341008,35.63999939,1279.208
18/09/2012,95.25,69.28050995,1288.660034,341008,35.81000137,1279.208
19/09/2012,91.97,69.28050995,1279.300049,341008,36.58000183,1279.208
20/09/2012,92.14,69.28050995,1280.709961,341008,33.58000183,1279.208
21/09/2012,92.64,69.28050995,1281.319946,338562,33.20999908,1279.208
22/09/2012,92.64,69.28050995,1281.319946,338562,33.20999908,1279.208
23/09/2012,92.64,69.28050995,1281.319946,338562,33.20999908,1279.208
24/09/2012,91.68,69.28050995,1276.969971,338562,34.22999954,1279.208
25/09/2012,91.07,69.28050995,1264.619995,338562,34.34999847,1279.208
26/09/2012,89.92,69.28050995,1253.099976,338562,35.13000107,1279.208
27/09/2012,91.89,69.28050995,1266.829956,338562,33.04999924,1279.208
28/09/2012,92.18,69.28050995,1258.109985,338080,32.45000076,1311.504
29/09/2012,92.18,69.28050995,1258.109985,338080,32.45000076,1311.504
30/09/2012,92.18,69.28050995,1258.109985,338080,32.45000076,1311.504
01/10/2012,92.44,81.66366577,1263.459961,338080,32.86999893,1311.504
02/10/2012,91.88,81.66366577,1264.079956,338080,32.52999878,1311.504
03/10/2012,88.19,81.66366577,1248.98999,338080,35.15000153,1311.504
04/10/2012,91.69,81.66366577,1262.800049,338080,33.38999939,1311.504
05/10/2012,89.87,81.66366577,1260.290039,339592,32.75999832,1311.504
06/10/2012,89.87,81.66366577,1260.290039,339592,32.75999832,1311.504
07/10/2012,89.87,81.66366577,1260.290039,339592,32.75999832,1311.504
08/10/2012,89.43,81.66366577,1258.75,339592,34.04999924,1311.504
09/10/2012,92.42,81.66366577,1254.589966,339592,34.5,1311.504
10/10/2012,91.24,81.66366577,1231.630005,339592,35.09000015,1311.504
11/10/2012,92.19,81.66366577,1235.369995,339592,34.52000046,1311.504
12/10/2012,91.83,81.66366577,1229.689941,342452,33.68999863,1311.504
13/10/2012,91.83,81.66366577,1229.689941,342452,33.68999863,1311.504
14/10/2012,91.83,81.66366577,1229.689941,342452,33.68999863,1311.504
15/10/2012,91.84,81.66366577,1234.47998,342452,33.84000015,1311.504
16/10/2012,92.07,81.66366577,1257.959961,342452,33.54000092,1311.504
17/10/2012,92.04,81.66366577,1274.599976,342452,32.25,1311.504
18/10/2012,92,81.66366577,1269.369995,342452,30.82999992,1311.504
19/10/2012,90,81.66366577,1252.079956,348348,31.90999985,1311.504
20/10/2012,90,81.66366577,1252.079956,348348,31.90999985,1311.504
21/10/2012,90,81.66366577,1252.079956,348348,31.90999985,1311.504
22/10/2012,88.3,81.66366577,1247.319946,348348,33.13000107,1311.504
23/10/2012,86.65,81.66366577,1214.969971,348348,34.27999878,1311.504
24/10/2012,85.39,81.66366577,1214.150024,348348,33.61000061,1311.504
25/10/2012,85.59,81.66366577,1226.099976,348348,32.27000046,1311.504
26/10/2012,85.84,81.66366577,1227.380005,346303,32.20999908,1311.504
27/10/2012,85.84,81.66366577,1227.380005,346303,32.20999908,1311.504
28/10/2012,85.84,81.66366577,1227.380005,346303,32.20999908,1311.504
29/10/2012,85.52,81.66366577,1227.380005,346303,32.20999908,1311.504
30/10/2012,85.65,81.66366577,1227.380005,346303,32.20999908,1311.504
31/10/2012,86.23,81.66366577,1228.790039,346303,32.18000031,1301.522
01/11/2012,87.05,81.38964081,1239.650024,346303,31.29000092,1301.522
02/11/2012,84.9,81.38964081,1225.22998,347850,32.41999817,1301.522
03/11/2012,84.9,81.38964081,1225.22998,347850,32.41999817,1301.522
04/11/2012,84.9,81.38964081,1225.22998,347850,32.41999817,1301.522
05/11/2012,85.64,81.38964081,1233.140015,347850,32.09999847,1301.522
06/11/2012,88.62,81.38964081,1254.890015,347850,32.02000046,1301.522
07/11/2012,84.5,81.38964081,1219.839966,347850,33.97999954,1301.522
08/11/2012,85.07,81.38964081,1202.790039,347850,33.50999832,1301.522
09/11/2012,86.08,81.38964081,1201.589966,348939,31.54000092,1301.522
10/11/2012,86.08,81.38964081,1201.589966,348939,31.54000092,1301.522
11/11/2012,86.08,81.38964081,1201.589966,348939,31.54000092,1301.522
12/11/2012,85.56,81.38964081,1200.5,348939,30,1301.522
13/11/2012,85.38,81.38964081,1189.420044,348939,31.27000046,1301.522
14/11/2012,86.32,81.38964081,1172.52002,348939,31.5,1301.522
15/11/2012,85.45,81.38964081,1171.400024,348939,30.54000092,1301.522
16/11/2012,86.62,81.38964081,1172.189941,347473,31.10000038,1301.522
17/11/2012,86.62,81.38964081,1172.189941,347473,31.10000038,1301.522
18/11/2012,86.62,81.38964081,1172.189941,347473,31.10000038,1301.522
19/11/2012,89.05,81.38964081,1199.449951,347473,30.96999931,1301.522
20/11/2012,86.46,81.38964081,1197.119995,347473,29.82999992,1301.522
21/11/2012,87.08,81.38964081,1203.430054,347473,29.48999977,1301.522
22/11/2012,87.01,81.38964081,1203.430054,347473,29.48999977,1301.522
23/11/2012,87.01,81.38964081,1222.140015,347126,29.48999977,1301.522
24/11/2012,87.01,81.38964081,1222.140015,347126,29.48999977,1301.522
25/11/2012,87.01,81.38964081,1222.140015,347126,29.48999977,1301.522
26/11/2012,87.28,81.38964081,1212.930054,347126,29.37999916,1301.522
27/11/2012,86.81,81.38964081,1202,347126,28.64999962,1301.522
28/11/2012,86.1,81.38964081,1215.73999,347126,28.69000053,1301.522
29/11/2012,87.64,81.38964081,1218.400024,347126,28.28000069,1301.522
30/11/2012,88.54,81.38964081,1216.569946,344769,27.62000084,1315.493
01/12/2012,88.54,74.83155823,1216.569946,344769,27.62000084,1315.493
02/12/2012,88.54,74.83155823,1216.569946,344769,27.62000084,1315.493
03/12/2012,88.69,74.83155823,1209.199951,344769,28.38999939,1315.493
04/12/2012,88.04,74.83155823,1205.130005,344769,28.84000015,1315.493
05/12/2012,87.36,74.83155823,1212.030029,344769,29.12999916,1315.493
06/12/2012,85.47,74.83155823,1215.51001,344769,29.88999939,1315.493
07/12/2012,85.45,74.83155823,1225.670044,344909,29.64999962,1315.493
08/12/2012,85.45,74.83155823,1225.670044,344909,29.64999962,1315.493
09/12/2012,85.45,74.83155823,1225.670044,344909,29.64999962,1315.493
10/12/2012,85.14,74.83155823,1228.949951,344909,30.31999969,1315.493
11/12/2012,85.36,74.83155823,1233.709961,344909,29.94000053,1315.493
12/12/2012,86.35,74.83155823,1241.560059,344909,29.12999916,1315.493
13/12/2012,85.39,74.83155823,1232.76001,344909,29.62999916,1315.493
14/12/2012,86.32,74.83155823,1237.439941,343945,29.31999969,1315.493
15/12/2012,86.32,74.83155823,1237.439941,343945,29.31999969,1315.493
16/12/2012,86.32,74.83155823,1237.439941,343945,29.31999969,1315.493
17/12/2012,86.71,74.83155823,1245.859985,343945,28.95000076,1315.493
18/12/2012,87.46,74.83155823,1262.780029,343945,28.55999947,1315.493
19/12/2012,89.09,74.83155823,1254.819946,343945,27.63999939,1315.493
20/12/2012,89.76,74.83155823,1263.819946,343945,27.61000061,1315.493
21/12/2012,88.2,74.83155823,1252.839966,343359,28.87999916,1315.493
22/12/2012,88.2,74.83155823,1252.839966,343359,28.87999916,1315.493
23/12/2012,88.2,74.83155823,1252.839966,343359,28.87999916,1315.493
24/12/2012,88.29,74.83155823,1242.819946,343359,28.87999916,1315.493
25/12/2012,90.71,74.83155823,1242.819946,343359,28.87999916,1315.493
26/12/2012,90.71,74.83155823,1237.26001,343359,28.72999954,1315.493
27/12/2012,90.91,74.83155823,1239.290039,343359,28.07999992,1315.493
28/12/2012,90.66,74.83155823,1216.849976,332239,28.87999916,1315.493
29/12/2012,90.66,74.83155823,1216.849976,332239,28.87999916,1315.493
30/12/2012,90.66,74.83155823,1216.849976,332239,28.87999916,1315.493
31/12/2012,91.83,74.83155823,1241.839966,332239,28.45000076,1338.5
01/01/2013,93.14,90.65749359,1241.839966,332239,28.45000076,1338.5
02/01/2013,93.14,90.65749359,1268,332239,27.79999924,1338.5
03/01/2013,92.97,90.65749359,1264.900024,332239,26.82999992,1338.5
04/01/2013,93.12,90.65749359,1278.099976,333131,26.03000069,1338.5
05/01/2013,93.12,90.65749359,1278.099976,333131,26.03000069,1338.5
06/01/2013,93.12,90.65749359,1278.099976,333131,26.03000069,1338.5
07/01/2013,93.2,90.65749359,1268.329956,333131,25.04000092,1338.5
08/01/2013,93.21,90.65749359,1269.349976,333131,24.29999924,1338.5
09/01/2013,93.08,90.65749359,1268.780029,333131,24.60000038,1338.5
10/01/2013,93.81,90.65749359,1281.420044,333131,24.59000015,1338.5
11/01/2013,93.6,90.65749359,1282.119995,332180,24.56999969,1338.5
12/01/2013,93.6,90.65749359,1282.119995,332180,24.56999969,1338.5
13/01/2013,93.6,90.65749359,1282.119995,332180,24.56999969,1338.5
14/01/2013,94.27,90.65749359,1285.670044,332180,25.71999931,1338.5
15/01/2013,93.26,90.65749359,1290.920044,332180,25.70000076,1338.5
16/01/2013,94.28,90.65749359,1293.829956,332180,24.38999939,1338.5
17/01/2013,95.49,90.65749359,1301.640015,332180,23.98999977,1338.5
18/01/2013,95.61,90.65749359,1304.069946,334993,21.97999954,1338.5
19/01/2013,95.61,90.65749359,1304.069946,334993,21.97999954,1338.5
20/01/2013,95.61,90.65749359,1304.069946,334993,21.97999954,1338.5
21/01/2013,96.09,90.65749359,1304.069946,334993,21.97999954,1338.5
22/01/2013,96.09,90.65749359,1314.160034,334993,21.67000008,1338.5
23/01/2013,95.06,90.65749359,1311,334993,22.75,1338.5
24/01/2013,95.35,90.65749359,1319.880005,334993,22.47999954,1338.5
25/01/2013,95.15,90.65749359,1330.219971,340940,22.52000046,1338.5
26/01/2013,95.15,90.65749359,1330.219971,340940,22.52000046,1338.5
27/01/2013,95.15,90.65749359,1330.219971,340940,22.52000046,1338.5
28/01/2013,95.95,90.65749359,1332.569946,340940,22.97999954,1338.5
29/01/2013,97.62,90.65749359,1368.5,340940,22.96999931,1338.5
30/01/2013,97.98,90.65749359,1363.459961,340940,22.87999916,1338.5
31/01/2013,97.65,90.65749359,1352.77002,340940,22.54000092,1405.466
01/02/2013,97.46,81.59033203,1368.23999,343274,22.39999962,1405.466
02/02/2013,97.46,81.59033203,1368.23999,343274,22.39999962,1405.466
03/02/2013,97.46,81.59033203,1368.23999,343274,22.39999962,1405.466
04/02/2013,96.21,81.59033203,1349.920044,343274,23.95999908,1405.466
05/02/2013,96.68,81.59033203,1354.150024,343274,23.05999947,1405.466
06/02/2013,96.44,81.59033203,1356.25,343274,23.38999939,1405.466
07/02/2013,95.84,81.59033203,1347.859985,343274,23.29999924,1405.466
08/02/2013,95.71,81.59033203,1354.819946,343834,23.07999992,1405.466
09/02/2013,95.71,81.59033203,1354.819946,343834,23.07999992,1405.466
10/02/2013,95.71,81.59033203,1354.819946,343834,23.07999992,1405.466
11/02/2013,97.01,81.59033203,1347.599976,343834,21.68000031,1405.466
12/02/2013,97.48,81.59033203,1352.329956,343834,20.70000076,1405.466
13/02/2013,97.03,81.59033203,1353.709961,343834,21,1405.466
14/02/2013,97.3,81.59033203,1352.719971,343834,20.20999908,1405.466
15/02/2013,95.95,81.59033203,1336.52002,347977,22.59000015,1405.466
16/02/2013,95.95,81.59033203,1336.52002,347977,22.59000015,1405.466
17/02/2013,95.95,81.59033203,1336.52002,347977,22.59000015,1405.466
18/02/2013,96.69,81.59033203,1336.52002,347977,22.59000015,1405.466
19/02/2013,96.69,81.59033203,1356.109985,347977,22.44000053,1405.466
20/02/2013,94.92,81.59033203,1325.060059,347977,24.96999931,1405.466
21/02/2013,92.79,81.59033203,1317.47998,347977,27.12999916,1405.466
22/02/2013,93.12,81.59033203,1334.900024,349107,24.57999992,1405.466
23/02/2013,93.12,81.59033203,1334.900024,349107,24.57999992,1405.466
24/02/2013,93.12,81.59033203,1334.900024,349107,24.57999992,1405.466
25/02/2013,92.74,81.59033203,1297.160034,349107,26.21999931,1405.466
26/02/2013,92.63,81.59033203,1304.540039,349107,25.89999962,1405.466
27/02/2013,92.84,81.59033203,1322.670044,349107,24.32999992,1405.466
28/02/2013,92.03,81.59033203,1322.829956,349107,23.61000061,1405.18
01/03/2013,90.71,75.89672089,1326.339966,352843,23.68000031,1405.18
02/03/2013,90.71,75.89672089,1326.339966,352843,23.68000031,1405.18
03/03/2013,90.71,75.89672089,1326.339966,352843,23.68000031,1405.18
04/03/2013,90.13,75.89672089,1332.97998,352843,24.28000069,1405.18
05/03/2013,90.88,75.89672089,1344.75,352843,22.40999985,1405.18
06/03/2013,90.47,75.89672089,1346.98999,352843,22.52000046,1405.18
07/03/2013,91.53,75.89672089,1347.540039,352843,21.29000092,1405.18
08/03/2013,92.01,75.89672089,1347.219971,355467,20.79999924,1405.18
09/03/2013,92.01,75.89672089,1347.219971,355467,20.79999924,1405.18
10/03/2013,92.01,75.89672089,1347.219971,355467,20.79999924,1405.18
11/03/2013,92.07,75.89672089,1347.859985,355467,19.42000008,1405.18
12/03/2013,92.44,75.89672089,1354.790039,355467,18.77000046,1405.18
13/03/2013,92.47,75.89672089,1348.01001,355467,19.09000015,1405.18
14/03/2013,93.03,75.89672089,1362.930054,355467,18.36000061,1405.18
15/03/2013,93.49,75.89672089,1360.920044,354153,18.76000023,1405.18
16/03/2013,93.49,75.89672089,1360.920044,354153,18.76000023,1405.18
17/03/2013,93.49,75.89672089,1360.920044,354153,18.76000023,1405.18
18/03/2013,93.71,75.89672089,1353.949951,354153,19.45000076,1405.18
19/03/2013,92.44,75.89672089,1343.469971,354153,21.13999939,1405.18
20/03/2013,93.21,75.89672089,1354.810059,354153,19.57999992,1405.18
21/03/2013,92.46,75.89672089,1346.160034,354153,19.73999977,1405.18
22/03/2013,93.41,75.89672089,1357.569946,357409,19.11000061,1405.18
23/03/2013,93.41,75.89672089,1357.569946,357409,19.11000061,1405.18
24/03/2013,93.41,75.89672089,1357.569946,357409,19.11000061,1405.18
25/03/2013,94.55,75.89672089,1350.060059,357409,19.07999992,1405.18
26/03/2013,95.99,75.89672089,1361.359985,357409,17.80999947,1405.18
27/03/2013,96.53,75.89672089,1361.869995,357409,17.95000076,1405.18
28/03/2013,97.24,75.89672089,1358.699951,357409,18.19000053,1405.18
29/03/2013,97.1,75.89672089,1358.699951,360116,18.19000053,1434.515
30/03/2013,97.1,75.89672089,1358.699951,360116,18.19000053,1434.515
31/03/2013,97.1,75.89672089,1358.699951,360116,18.19000053,1434.515
01/04/2013,97.1,95.10787201,1361.079956,360116,19.20000076,1434.515
02/04/2013,97.23,95.10787201,1354.25,360116,19.32999992,1434.515
03/04/2013,95.02,95.10787201,1332.089966,360116,21.73999977,1434.515
04/04/2013,93.26,95.10787201,1331.219971,360116,21.84000015,1434.515
05/04/2013,92.76,95.10787201,1330.680054,359998,21.38999939,1434.515
06/04/2013,92.76,95.10787201,1330.680054,359998,21.38999939,1434.515
07/04/2013,92.76,95.10787201,1330.680054,359998,21.38999939,1434.515
08/04/2013,93.36,95.10787201,1335.52002,359998,21.01000023,1434.515
09/04/2013,94.18,95.10787201,1348.290039,359998,20.63999939,1434.515
10/04/2013,94.59,95.10787201,1349.77002,359998,20.54999924,1434.515
11/04/2013,93.44,95.10787201,1354.099976,359998,21.20000076,1434.515
12/04/2013,91.23,95.10787201,1337.439941,358765,22.59000015,1434.515
13/04/2013,91.23,95.10787201,1337.439941,358765,22.59000015,1434.515
14/04/2013,91.23,95.10787201,1337.439941,358765,22.59000015,1434.515
15/04/2013,88.75,95.10787201,1286.819946,358765,29.84000015,1434.515
16/04/2013,88.73,95.10787201,1302.900024,358765,27.31999969,1434.515
17/04/2013,86.65,95.10787201,1275.079956,358765,31.13999939,1434.515
18/04/2013,87.83,95.10787201,1280.810059,358765,28.53000069,1434.515
19/04/2013,88.04,95.10787201,1283.890015,359712,27.56999969,1434.515
20/04/2013,88.04,95.10787201,1283.890015,359712,27.56999969,1434.515
21/04/2013,88.04,95.10787201,1283.890015,359712,27.56999969,1434.515
22/04/2013,88.81,95.10787201,1298.040039,359712,25.06999969,1434.515
23/04/2013,89.21,95.10787201,1315.430054,359712,24.43000031,1434.515
24/04/2013,91.07,95.10787201,1336.420044,359712,23.26000023,1434.515
25/04/2013,93.27,95.10787201,1341.349976,359712,22.68000031,1434.515
26/04/2013,92.63,95.10787201,1343.380005,366408,22.51000023,1434.515
27/04/2013,92.63,95.10787201,1343.380005,366408,22.51000023,1434.515
28/04/2013,92.63,95.10787201,1343.380005,366408,22.51000023,1434.515
29/04/2013,94.09,95.10787201,1360.26001,366408,23.44000053,1434.515
30/04/2013,93.22,95.10787201,1366.660034,366408,24.56999969,1476.139
01/05/2013,90.74,83.71731567,1344.530029,366408,26.68000031,1476.139
02/05/2013,93.7,83.71731567,1363.219971,366408,24.48999977,1476.139
03/05/2013,95.25,83.71731567,1386.839966,366779,24.01000023,1476.139
04/05/2013,95.25,83.71731567,1386.839966,366779,24.01000023,1476.139
05/05/2013,95.25,83.71731567,1386.839966,366779,24.01000023,1476.139
06/05/2013,95.8,83.71731567,1390.329956,366779,25.15999985,1476.139
07/05/2013,95.28,83.71731567,1394.390015,366779,24.37999916,1476.139
08/05/2013,96.24,83.71731567,1394.949951,366779,22.63999939,1476.139
09/05/2013,96.09,83.71731567,1385.959961,366779,23.23999977,1476.139
10/05/2013,95.81,83.71731567,1378.839966,366155,22.82999992,1476.139
11/05/2013,95.81,83.71731567,1378.839966,366155,22.82999992,1476.139
12/05/2013,95.81,83.71731567,1378.839966,366155,22.82999992,1476.139
13/05/2013,94.76,83.71731567,1380.660034,366155,23.65999985,1476.139
14/05/2013,93.96,83.71731567,1403.810059,366155,24.12000084,1476.139
15/05/2013,93.95,83.71731567,1393.349976,366155,24.47999954,1476.139
16/05/2013,94.85,83.71731567,1385.630005,366155,24.38999939,1476.139
17/05/2013,95.72,83.71731567,1407.040039,365817,22.81999969,1476.139
18/05/2013,95.72,83.71731567,1407.040039,365817,22.81999969,1476.139
19/05/2013,95.72,83.71731567,1407.040039,365817,22.81999969,1476.139
20/05/2013,96.29,83.71731567,1419.599976,365817,23.44000053,1476.139
21/05/2013,95.55,83.71731567,1420.51001,365817,23.11000061,1476.139
22/05/2013,93.98,83.71731567,1400.550049,365817,24.45000076,1476.139
23/05/2013,94.12,83.71731567,1400.02002,365817,23.29999924,1476.139
24/05/2013,93.84,83.71731567,1397.810059,368817,22.56999969,1476.139
25/05/2013,93.84,83.71731567,1397.810059,368817,22.56999969,1476.139
26/05/2013,93.84,83.71731567,1397.810059,368817,22.56999969,1476.139
27/05/2013,94.65,83.71731567,1397.810059,368817,22.56999969,1476.139
28/05/2013,94.65,83.71731567,1413.619995,368817,22.95000076,1476.139
29/05/2013,93.13,83.71731567,1413.030029,368817,24.04000092,1476.139
30/05/2013,93.57,83.71731567,1411.73999,368817,24.20999908,1476.139
31/05/2013,91.93,83.71731567,1384.560059,362550,24.40999985,1471.933
01/06/2013,91.93,82.9730072,1384.560059,362550,24.40999985,1471.933
02/06/2013,91.93,82.9730072,1384.560059,362550,24.40999985,1471.933
03/06/2013,93.41,82.9730072,1400.949951,362550,24.79000092,1471.933
04/06/2013,93.36,82.9730072,1388.75,362550,24.63999939,1471.933
05/06/2013,93.66,82.9730072,1369.040039,362550,24.48999977,1471.933
06/06/2013,94.71,82.9730072,1376.23999,362550,23.88999939,1471.933
07/06/2013,96.11,82.9730072,1385.449951,365179,22.40999985,1471.933
08/06/2013,96.11,82.9730072,1385.449951,365179,22.40999985,1471.933
09/06/2013,96.11,82.9730072,1385.449951,365179,22.40999985,1471.933
10/06/2013,95.82,82.9730072,1384.530029,365179,21.73999977,1471.933
11/06/2013,95.5,82.9730072,1368.329956,365179,21.80999947,1471.933
12/06/2013,95.98,82.9730072,1355.930054,365179,22.71999931,1471.933
13/06/2013,96.66,82.9730072,1376.75,365179,21.46999931,1471.933
14/06/2013,97.83,82.9730072,1361.630005,365492,21.21999931,1471.933
15/06/2013,97.83,82.9730072,1361.630005,365492,21.21999931,1471.933
16/06/2013,97.83,82.9730072,1361.630005,365492,21.21999931,1471.933
17/06/2013,97.86,82.9730072,1376.01001,365492,21.04000092,1471.933
18/06/2013,98.46,82.9730072,1379.72998,365492,20.63999939,1471.933
19/06/2013,98.24,82.9730072,1362.949951,365492,19.97999954,1471.933
20/06/2013,94.89,82.9730072,1322.589966,365492,25.89999962,1471.933
21/06/2013,93.81,82.9730072,1322.930054,365510,23.68000031,1471.933
22/06/2013,93.81,82.9730072,1322.930054,365510,23.68000031,1471.933
23/06/2013,93.81,82.9730072,1322.930054,365510,23.68000031,1471.933
24/06/2013,95.07,82.9730072,1300.800049,365510,24.31999969,1471.933
25/06/2013,95.25,82.9730072,1316.469971,365510,23.62999916,1471.933
26/06/2013,95.47,82.9730072,1330.099976,365510,22.81999969,1471.933
27/06/2013,97,82.9730072,1335.339966,365510,23.17000008,1471.933
28/06/2013,96.36,82.9730072,1329.77002,355163,22.37000084,1433.548
29/06/2013,96.36,82.9730072,1329.77002,355163,22.37000084,1433.548
30/06/2013,96.36,82.9730072,1329.77002,355163,22.37000084,1433.548
01/07/2013,97.94,73.97581482,1334.930054,355163,22.18000031,1433.548
02/07/2013,99.65,73.97581482,1330.839966,355163,22.62999916,1433.548
03/07/2013,101.92,73.97581482,1331.599976,355163,25.70000076,1433.548
04/07/2013,103.09,73.97581482,1331.599976,355163,25.70000076,1433.548
05/07/2013,103.09,73.97581482,1340.77002,345426,26.73999977,1433.548
06/07/2013,103.09,73.97581482,1340.77002,345426,26.73999977,1433.548
07/07/2013,103.09,73.97581482,1340.77002,345426,26.73999977,1433.548
08/07/2013,103.03,73.97581482,1350.869995,345426,25.37000084,1433.548
09/07/2013,103.46,73.97581482,1357.689941,345426,25.21999931,1433.548
10/07/2013,106.41,73.97581482,1352.930054,345426,26.21999931,1433.548
11/07/2013,104.77,73.97581482,1376.52002,345426,24.57999992,1433.548
12/07/2013,105.85,73.97581482,1382.680054,338524,24.51000023,1433.548
13/07/2013,105.85,73.97581482,1382.680054,338524,24.51000023,1433.548
14/07/2013,105.85,73.97581482,1382.680054,338524,24.51000023,1433.548
15/07/2013,106.2,73.97581482,1380.670044,338524,23.71999931,1433.548
16/07/2013,105.88,73.97581482,1374.099976,338524,24.5,1433.548
17/07/2013,106.39,73.97581482,1381.5,338524,23.29999924,1433.548
18/07/2013,107.94,73.97581482,1389.97998,338524,23.04999924,1433.548
19/07/2013,108,73.97581482,1407.01001,335699,24.07999992,1433.548
20/07/2013,108,73.97581482,1407.01001,335699,24.07999992,1433.548
21/07/2013,108,73.97581482,1407.01001,335699,24.07999992,1433.548
22/07/2013,106.61,73.97581482,1405.869995,335699,24.22999954,1433.548
23/07/2013,107.13,73.97581482,1412.810059,335699,23.62999916,1433.548
24/07/2013,105.41,73.97581482,1400.439941,335699,23.77000046,1433.548
25/07/2013,105.47,73.97581482,1408.430054,335699,23.37000084,1433.548
